Name,Title,Rating,Comment
Reetinder B.,"







  
  
    Happy customer
  
",4.0 out of 5 stars,"









  
  
    
  Perfectly delivered by amazon on time, secured packing, no damage, all parts found, no defect seen till date. Happy with the experience .Got at the best price in market assured.

  
"
Mohit Rupani,"







  
  
    Just buy iphone 11 without a serving thought
  
",5.0 out of 5 stars,"









  
  
    
  Super device

  
"
Joyanto Mukherjee,"







  
  
    Love the phone
  
",5.0 out of 5 stars,"









  
  
    
  Till now the best phone I’ve ever purchased. It’s my 1st iPhone. I used to own a OnePlus 5. Was a bit skeptical about iPhone, but to my surprise the phone is amazing.

  
"
Ankit Akash,"







  
  
    Exceptional camera quality, mind blowing processor speed and face recognition is beyond compare.
  
",5.0 out of 5 stars,"









  
  
    
  If you are planning for an iPhone, just go for the iPhone 11. Worth every penny and trust me you wont be disappointed. I am loving the experience with 0 issues and problems what so ever

  
"
sumit raj,"







  
  
    Vaule for money
  
",5.0 out of 5 stars,"









  
  
    
  I got in Amazon great Indian festival sale at price of 59k with free earpod.no complain regarding any of the product.go for it value for money device.you are not gonna regret about it..

  
"
Rathhnababb,"







  
  
    Replacing phone get with Lable because defensive phone not get with lable
  
",5.0 out of 5 stars,"









  
  
    
  First I got defective phone but after talking to customer care they will given me new phone by replacing, replacing on Amazon is difficult and some are not cooperative.

  
"
Naren,"







  
  
    Iphone 11 drawback
  
",1.0 out of 5 stars,"









  
  
    
  I don’t know why iphone 11 have heating issue while using camera..checked with apple service centre,but the problem is not resolved..feeling so sad..don’t buy iphone11.

  
"
Shikha Swarup,"







  
  
    Just Wow
  
",5.0 out of 5 stars,"









  
  
    
  Just awesome productLove red colour

  
"
Ankur sonowal,"







  
  
    Best value for money ios device
  
",5.0 out of 5 stars,"









  
  
    
  Awesome packaging and  110% genuine item 😂 what else can i say about iphone 11 the name itself is enough. Btw thanks to the seller and amazon fulfilment  services i got my phone earlier.

  
"
SASHANK B,"







  
  
    Deserves a 5 star!
  
",5.0 out of 5 stars,"









  
  
    
  I got the iPhone at a stunning price of 46k. Thanks to the seller and amazon for delivering the product on time. The phone is perfectly packed and feels like i got it from an Apple store.

  
"
zakriya khan,"







  
  
    Defective piece
  
",1.0 out of 5 stars,"









  
  
    
  Worst battery life nd charging problem.Can't able to reach any suitable person regarding this.

  
"
Suhas,"







  
  
    Good n satisfactory
  
",4.0 out of 5 stars,"









  
  
    
  Battery life is OK....camera 📸 quality is good...n face recognition also good...quality product by 🍏....always satisfied.....overall experience is good....

  
"
Kalpit M.,"







  
  
    Good quality as assured.
  
",4.0 out of 5 stars,"









  
  
    
  With the new iOS 14 its even better, but there is 1 problem, it doesn’t have fast charging like one plus that’s the only disadvantage for me.

  
"
Good,"







  
  
    Good
  
",5.0 out of 5 stars,"









  
  
    
  Nice phone in discount

  
"
Nithin,"







  
  
    Best product
  
",5.0 out of 5 stars,"









  
  
    
  Nice product  did u know that i phone ""battery life"" is normal and ""camera quality"" is best than any onther android and fast ""face recongnition"" than any other android

  
"
Jyothish,"







  
  
    Nice
  
",4.0 out of 5 stars,"









  
  
    
  No finger print but overall product is good

  
"
Anurag Verma,"







  
  
    best smooth performance product
  
",5.0 out of 5 stars,"









  
  
    
  Best product .. best smooth performace just loved it .. thank you amazon and seller for delivering  it safely thank youso much...

  
"
Raghav Sharma,"







  
  
    Beast with a Apple Logo😂
  
",4.0 out of 5 stars,"









  
  
    
  This is super Product with Great Specs Everything is great. But it would be beast if they just include a Better display then LCD. Otherwise processor and touch response is great...🔥

  
"
Amazon Customer,"







  
  
    Camera quality not upto the mark
  
",3.0 out of 5 stars,"









  
  
    
  Camera quality (front) is worst compare other phone.  Overall performance okay, not that great

  
"
hemant,"







  
  
    Awesome...🤗😍
  
",4.0 out of 5 stars,"









  
  
    
  It is amazing product and better option for this year if will check apple 12 price...must buy from here with better deal.

  
"
Amal Roy chaudhuri,"







  
  
    As per ecpection.
  
",5.0 out of 5 stars,"









  
  
    
  Good camera quality.

  
"
ayushi tamrakar,"







  
  
    A big thumps up for the product and amazon!!
  
",5.0 out of 5 stars,"









  
  
    
  I really love this particular purple colour of this iphone!! Must buy!! Great offer by amazon!! ❤️❤️

  
"
SJ,"







  
  
    Defective product
  
",1.0 out of 5 stars,"









  
  
    
  Received defective product. Speaker is not working properly and charging adapter has heating problem

  
"
flex,"







  
  
    Amazing
  
",5.0 out of 5 stars,"









  
  
    
  Amazing phone. I Love it.

  
"
Rishi,"







  
  
    Not safisfy
  
",1.0 out of 5 stars,"









  
  
    
  Not satisfied

  
"
Ankit,"







  
  
    Superb phone
  
",5.0 out of 5 stars,"









  
  
    
  Superb phone. Absolute value for money.

  
"
Dindayal Upadhyay ,"







  
  
    Value for money
  
",5.0 out of 5 stars,"









  
  
    
  The product is verry good,  but mostly what like is the delivery timing and cost..Well done amazone u knew what Indians want... Value for money... Jai hind

  
"
Arnab Dutta,"







  
  
    First iPhone experience is worth spending on this mobile phone
  
",5.0 out of 5 stars,"









  
  
    
  Like it’s UI, user experience, the swiftness, battery is quite good. No snappy behaviour. Overall wonderful buy.

  
"
Swaythaa Balasubramanian,"







  
  
    All good but reconsider about battery life
  
",4.0 out of 5 stars,"









  
  
    
  Everything is good except the battery life could have been better. For heavy mobile users the battery wouldn’t be sufficient for a day. They say 17 hrs but i dont think it lasts that much.

  
"
Anish Deb,"







  
  
    Superb I phone again!!!!
  
",5.0 out of 5 stars,"









  
  
    
  As usual great product from Apple. Amazing interface and superb response time. Camera is just awesome especially in the dark. Great battery life too. On time delivery by Amazon is the icing on the cake☺️

  
"
YathavaKumaran k,"







  
  
    Worth look and highly addictive
  
",5.0 out of 5 stars,"









  
  
    
  Camera is definitely good nothing to doubt about iPhone and provides a good look just that like it

  
"
Amazon Customer,"







  
  
    Battery life
  
",3.0 out of 5 stars,"









  
  
    
  Poor battery life compare to my oneplus 6T, not good purchase tome

  
"
Dr. KaushaL PateL,"







  
  
    Best Ever
  
",5.0 out of 5 stars,"









  
  
    
  Best ever iPhone

  
"
Irshant sharma,"







  
  
    Earpod
  
",4.0 out of 5 stars,"









  
  
    
  I didn't get earpod in the box. Just got earphone only. Plz confirme me about these product.

  
"
Farheen Khan,"







  
  
    Totally worth it
  
",5.0 out of 5 stars,"









  
  
    
  Bought it from the big billion days sale for Rs 54,900. Totally worth it. Loved the purple color. Delivery was on time too. So happy with the purchase.

  
"
Nithin Nagaraj,"







  
  
    Great one!!
  
",5.0 out of 5 stars,"









  
  
    
  Great product, no problems till date. Camera quality is increased and battery life is also pretty decent. Overall happy with the product

  
"
Shantanu Patra,"







  
  
    Nice speakers
  
",5.0 out of 5 stars,"









  
  
    
  Its my first time for iOS, i like it. Shifted from an android. I like the speaker output so much.

  
"
Mohit Lad,"







  
  
    Good Product
  
",5.0 out of 5 stars,"









  
  
    
  Camera quality is excellent but the battery life is the sad part and charger is to cry for (slowest charging)

  
"
Amazon Customer,"







  
  
    Disappointed with the price slash
  
",4.0 out of 5 stars,"









  
  
    
  Product is goodNot satisfied with the battery performancePrice slashed and reduced by 10000 rs after i bought

  
"
Juhi,"







  
  
    It’s not a phone, it’s an iPhone 😎
  
",5.0 out of 5 stars,"









  
  
    
  Amazing Product by Apple, as usual!Go for a higher rating charger incase you need fast charging!

  
"
Snehal Maurya ,"







  
  
    Design is Comfort
  
",5.0 out of 5 stars,"









  
  
    
  I have switched from android to IOS and iphone11 is a promising device for me to keep selecting IOS in coming future.Its comfortable in hand, great grip, the added new features makes it easier to use.

  
"
Gourav ghar,"







  
  
    Absolutely amazing..go for it...
  
",5.0 out of 5 stars,"









  
  
    
  Its overall a great phone..got it for rs 62900..go for it guys ..u will never regret..good battery life, great camera and performance...good packaging and delivery by amazon..

  
"
Nitin Agarwal,"







  
  
    Good Products Thanks My Amazon.
  
",5.0 out of 5 stars,"









  
  
    
  Good Products Thanks My Amazon.

  
"
smit soni,"







  
  
    Cameras are excellent
  
",5.0 out of 5 stars,"









  
  
    
  This is my First i phone, owner all nice performance but the only problem is lots of apps are in paid mode in appstore be carefull before purchasing if you are app savvy person.

  
"
Ansab Peter,"







  
  
    Performance king
  
",4.0 out of 5 stars,"









  
  
    
  It’s a performance king..........the best performance u can find in any smart phone......the camera quality isn’t that great when compared to dslr........n d battery heats up a lot with an avg battery life

  
"
